gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue
GSE101601,GSM2709368,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709369,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709370,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709371,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709372,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709373,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709374,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709375,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709376,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709377,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709378,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709379,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709380,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709381,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709382,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709383,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709384,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709385,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709386,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709387,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709388,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709389,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709390,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709391,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709392,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709393,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709394,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709395,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709396,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709397,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709398,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709399,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709400,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709401,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709402,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709403,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709404,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709405,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709406,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709407,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709408,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709409,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709410,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709411,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709412,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709413,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709414,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709415,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709416,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709417,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709418,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709419,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709420,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709421,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709422,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709423,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709424,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709425,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709426,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709427,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709428,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709429,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709430,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709431,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709432,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709433,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709434,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709435,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709436,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709437,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709438,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709439,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709440,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709441,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709442,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709443,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709444,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709445,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709446,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709447,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709448,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709449,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709450,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709451,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709452,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709453,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709454,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709455,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709456,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709457,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709458,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709459,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709460,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709461,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709462,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709463,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709464,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709465,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709466,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709467,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709468,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709469,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709470,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709471,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709472,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709473,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709474,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709475,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709476,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709477,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709478,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709479,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709480,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709481,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709482,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709483,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709484,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709485,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709486,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709487,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709488,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709489,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709490,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709491,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709492,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709493,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709494,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709495,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709496,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709497,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709498,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709499,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709500,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709501,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709502,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709503,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709504,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709505,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709506,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709507,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709508,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709509,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709510,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709511,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709512,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709513,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709514,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709515,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709516,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709517,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709518,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709519,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709520,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709521,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709522,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709523,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709524,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709525,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709526,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709527,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709528,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709529,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709530,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709531,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709532,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709533,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709534,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709535,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709536,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709537,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709538,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709539,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709540,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709541,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709542,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709543,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709544,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709545,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709546,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709547,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709548,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709549,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709550,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709551,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709552,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709553,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709554,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709555,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709556,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709557,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709558,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709559,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709560,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709561,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709562,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709563,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709564,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709565,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709566,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709567,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709568,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709569,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709570,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709571,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709572,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709573,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709574,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709575,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709576,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709577,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709578,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709579,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709580,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709581,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709582,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709583,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709584,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709585,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709586,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709587,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709588,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709589,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709590,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709591,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709592,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709593,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709594,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709595,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709596,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709597,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709598,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709599,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709600,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709601,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709602,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709603,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709604,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709605,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709606,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709607,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709608,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709609,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709610,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709611,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709612,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709613,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709614,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709615,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709616,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709617,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709618,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709619,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709620,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709621,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709622,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709623,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709624,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709625,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709626,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709627,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709628,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709629,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709630,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709631,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709632,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709633,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709634,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709635,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709636,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709637,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709638,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709639,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709640,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709641,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709642,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709643,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709644,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709645,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709646,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709647,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709648,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709649,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709650,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709651,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709652,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709653,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709654,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709655,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709656,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709657,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709658,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709659,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709660,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709661,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709662,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709663,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709664,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709665,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709666,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709667,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709668,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709669,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709670,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709671,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709672,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709673,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709674,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709675,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709676,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
GSE101601,GSM2709677,middle temporal gyrus,Homo sapiens,NONE,middle temporal gyrus
