gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE98816,GSM2614045,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614046,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614047,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614048,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614049,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614050,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614051,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614052,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614053,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614054,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614055,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614056,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614057,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614058,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614059,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614060,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614061,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614062,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614063,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614064,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614065,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614066,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614067,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614068,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614069,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614070,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614071,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614072,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614073,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614074,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614075,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614076,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614077,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614078,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614079,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614080,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614081,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614082,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614083,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614084,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614085,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614086,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614087,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614088,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614089,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614090,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614091,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614092,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614093,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614094,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614095,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614096,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614097,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614098,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614099,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614100,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614101,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614102,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614103,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614104,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614105,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614106,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614107,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614108,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614109,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614110,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614111,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614112,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614113,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614114,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614115,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614116,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614117,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614118,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614119,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614120,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614121,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614122,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614123,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614124,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614125,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614126,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614127,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614128,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614129,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614130,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614131,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614132,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614133,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614134,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614135,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614136,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614137,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614138,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614139,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614140,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614141,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614142,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614143,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614144,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614145,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614146,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614147,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614148,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614149,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614150,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614151,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614152,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614153,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614154,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614155,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614156,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614157,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614158,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614159,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614160,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614161,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614162,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614163,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614164,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614165,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614166,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614167,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614168,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614169,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614170,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614171,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614172,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614173,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614174,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614175,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614176,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614177,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614178,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614179,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614180,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614181,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614182,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614183,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614184,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614185,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614186,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614187,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614188,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614189,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614190,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614191,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614192,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614193,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614194,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614195,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614196,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614197,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614198,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614199,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614200,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614201,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614202,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614203,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614204,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614205,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614206,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614207,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614208,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614209,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614210,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614211,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614212,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614213,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614214,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614215,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614216,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614217,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614218,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614219,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614220,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614221,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614222,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614223,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614224,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614225,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614226,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614227,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614228,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614229,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614230,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614231,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614232,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614233,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614234,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614235,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614236,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614237,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614238,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614239,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614240,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614241,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614242,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614243,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614244,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614245,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614246,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614247,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614248,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614249,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614250,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614251,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614252,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614253,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614254,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614255,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614256,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614257,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614258,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614259,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614260,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614261,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614262,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614263,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614264,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614265,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614266,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614267,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614268,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614269,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614270,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614271,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614272,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614273,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614274,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614275,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614276,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614277,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614278,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614279,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614280,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614281,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614282,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614283,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614284,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614285,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614286,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614287,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614288,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614289,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614290,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614291,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614292,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614293,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614294,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614295,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614296,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614297,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614298,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614299,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614300,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614301,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614302,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614303,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614304,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614305,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614306,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614307,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614308,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614309,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614310,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614311,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614312,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614313,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614314,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614315,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614316,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614317,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614318,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614319,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614320,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614321,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614322,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614323,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614324,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614325,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614326,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614327,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614328,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614329,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614330,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614331,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614332,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614333,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614334,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614335,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614336,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614337,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614338,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614339,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614340,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
GSE98816,GSM2614341,Brain,Mus musculus,NONE,brain,adult mice 12 to 15 weeks old
