gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,brain_area
GSE114000,GSM3130049,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130049/suppl/GSM3130049_75B8_S250.count.txt.gz,Cortex
GSE114000,GSM3130050,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130050/suppl/GSM3130050_75B9_S258.count.txt.gz,Cortex
GSE114000,GSM3130051,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130051/suppl/GSM3130051_75C10_S267.count.txt.gz,Cortex
GSE114000,GSM3130052,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130052/suppl/GSM3130052_75C11_S275.count.txt.gz,Cortex
GSE114000,GSM3130053,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130053/suppl/GSM3130053_75C12_S283.count.txt.gz,Cortex
GSE114000,GSM3130054,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130054/suppl/GSM3130054_75C3_S211.count.txt.gz,Cortex
GSE114000,GSM3130055,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130055/suppl/GSM3130055_75C5_S227.count.txt.gz,Cortex
GSE114000,GSM3130056,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130056/suppl/GSM3130056_75C6_S235.count.txt.gz,Cortex
GSE114000,GSM3130057,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130057/suppl/GSM3130057_75C7_S243.count.txt.gz,Cortex
GSE114000,GSM3130058,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130058/suppl/GSM3130058_75D10_S268.count.txt.gz,Cortex
GSE114000,GSM3130059,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130059/suppl/GSM3130059_75D11_S276.count.txt.gz,Cortex
GSE114000,GSM3130060,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130060/suppl/GSM3130060_75D3_S212.count.txt.gz,Cortex
GSE114000,GSM3130061,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130061/suppl/GSM3130061_75D4_S220.count.txt.gz,Cortex
GSE114000,GSM3130062,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130062/suppl/GSM3130062_75D5_S228.count.txt.gz,Cortex
GSE114000,GSM3130063,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130063/suppl/GSM3130063_75D6_S236.count.txt.gz,Cortex
GSE114000,GSM3130064,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130064/suppl/GSM3130064_75D7_S244.count.txt.gz,Cortex
GSE114000,GSM3130065,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130065/suppl/GSM3130065_75D8_S252.count.txt.gz,Cortex
GSE114000,GSM3130066,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130066/suppl/GSM3130066_75D9_S260.count.txt.gz,Cortex
GSE114000,GSM3130067,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130067/suppl/GSM3130067_75E10_S269.count.txt.gz,Cortex
GSE114000,GSM3130068,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130068/suppl/GSM3130068_75E11_S277.count.txt.gz,Cortex
GSE114000,GSM3130069,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130069/suppl/GSM3130069_75E12_S285.count.txt.gz,Cortex
GSE114000,GSM3130070,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130070/suppl/GSM3130070_75E1_S197.count.txt.gz,Cortex
GSE114000,GSM3130071,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130071/suppl/GSM3130071_75E2_S205.count.txt.gz,Cortex
GSE114000,GSM3130072,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130072/suppl/GSM3130072_75E3_S213.count.txt.gz,Cortex
GSE114000,GSM3130073,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130073/suppl/GSM3130073_75E5_S229.count.txt.gz,Cortex
GSE114000,GSM3130074,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130074/suppl/GSM3130074_75E6_S237.count.txt.gz,Cortex
GSE114000,GSM3130075,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130075/suppl/GSM3130075_75E7_S245.count.txt.gz,Cortex
GSE114000,GSM3130076,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130076/suppl/GSM3130076_75E8_S253.count.txt.gz,Cortex
GSE114000,GSM3130077,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130077/suppl/GSM3130077_75E9_S261.count.txt.gz,Cortex
GSE114000,GSM3130078,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130078/suppl/GSM3130078_75F10_S270.count.txt.gz,Cortex
GSE114000,GSM3130079,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130079/suppl/GSM3130079_75F11_S278.count.txt.gz,Cortex
GSE114000,GSM3130080,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130080/suppl/GSM3130080_75F2_S206.count.txt.gz,Cortex
GSE114000,GSM3130081,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130081/suppl/GSM3130081_75F3_S214.count.txt.gz,Cortex
GSE114000,GSM3130082,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130082/suppl/GSM3130082_75F4_S222.count.txt.gz,Cortex
GSE114000,GSM3130083,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130083/suppl/GSM3130083_75F5_S230.count.txt.gz,Cortex
GSE114000,GSM3130084,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130084/suppl/GSM3130084_75F8_S254.count.txt.gz,Cortex
GSE114000,GSM3130085,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130085/suppl/GSM3130085_75F9_S262.count.txt.gz,Cortex
GSE114000,GSM3130086,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130086/suppl/GSM3130086_75G10_S271.count.txt.gz,Cortex
GSE114000,GSM3130087,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130087/suppl/GSM3130087_75G11_S279.count.txt.gz,Cortex
GSE114000,GSM3130088,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130088/suppl/GSM3130088_75G1_S199.count.txt.gz,Cortex
GSE114000,GSM3130089,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130089/suppl/GSM3130089_75G2_S207.count.txt.gz,Cortex
GSE114000,GSM3130090,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130090/suppl/GSM3130090_75G4_S223.count.txt.gz,Cortex
GSE114000,GSM3130091,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130091/suppl/GSM3130091_75G5_S231.count.txt.gz,Cortex
GSE114000,GSM3130092,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130092/suppl/GSM3130092_75G6_S239.count.txt.gz,Cortex
GSE114000,GSM3130093,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130093/suppl/GSM3130093_75G7_S247.count.txt.gz,Cortex
GSE114000,GSM3130094,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130094/suppl/GSM3130094_75G8_S255.count.txt.gz,Cortex
GSE114000,GSM3130095,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130095/suppl/GSM3130095_75G9_S263.count.txt.gz,Cortex
GSE114000,GSM3130096,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130096/suppl/GSM3130096_75H10_S272.count.txt.gz,Cortex
GSE114000,GSM3130097,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130097/suppl/GSM3130097_75H11_S280.count.txt.gz,Cortex
GSE114000,GSM3130098,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130098/suppl/GSM3130098_75H1_S200.count.txt.gz,Cortex
GSE114000,GSM3130099,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130099/suppl/GSM3130099_75H5_S232.count.txt.gz,Cortex
GSE114000,GSM3130100,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130100/suppl/GSM3130100_75H6_S240.count.txt.gz,Cortex
GSE114000,GSM3130101,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130101/suppl/GSM3130101_75H7_S248.count.txt.gz,Cortex
GSE114000,GSM3130102,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130102/suppl/GSM3130102_75H8_S256.count.txt.gz,Cortex
GSE114000,GSM3130103,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130103/suppl/GSM3130103_75H9_S264.count.txt.gz,Cortex
GSE114000,GSM3130104,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130104/suppl/GSM3130104_78A10_S73.count.txt.gz,Hippocampus
GSE114000,GSM3130105,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130105/suppl/GSM3130105_78A11_S81.count.txt.gz,Hippocampus
GSE114000,GSM3130106,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130106/suppl/GSM3130106_78A2_S9.count.txt.gz,Hippocampus
GSE114000,GSM3130107,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130107/suppl/GSM3130107_78A3_S17.count.txt.gz,Hippocampus
GSE114000,GSM3130108,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130108/suppl/GSM3130108_78A5_S33.count.txt.gz,Hippocampus
GSE114000,GSM3130109,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130109/suppl/GSM3130109_78A6_S41.count.txt.gz,Hippocampus
GSE114000,GSM3130110,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130110/suppl/GSM3130110_78A8_S57.count.txt.gz,Hippocampus
GSE114000,GSM3130111,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130111/suppl/GSM3130111_78B10_S74.count.txt.gz,Hippocampus
GSE114000,GSM3130112,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130112/suppl/GSM3130112_78B11_S82.count.txt.gz,Hippocampus
GSE114000,GSM3130113,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130113/suppl/GSM3130113_78B1_S2.count.txt.gz,Hippocampus
GSE114000,GSM3130114,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130114/suppl/GSM3130114_78B2_S10.count.txt.gz,Hippocampus
GSE114000,GSM3130115,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130115/suppl/GSM3130115_78B3_S18.count.txt.gz,Hippocampus
GSE114000,GSM3130116,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130116/suppl/GSM3130116_78B4_S26.count.txt.gz,Hippocampus
GSE114000,GSM3130117,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130117/suppl/GSM3130117_78B5_S34.count.txt.gz,Hippocampus
GSE114000,GSM3130118,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130118/suppl/GSM3130118_78B6_S42.count.txt.gz,Hippocampus
GSE114000,GSM3130119,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130119/suppl/GSM3130119_78B7_S50.count.txt.gz,Hippocampus
GSE114000,GSM3130120,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130120/suppl/GSM3130120_78C10_S75.count.txt.gz,Hippocampus
GSE114000,GSM3130121,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130121/suppl/GSM3130121_78C12_S91.count.txt.gz,Hippocampus
GSE114000,GSM3130122,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130122/suppl/GSM3130122_78C1_S3.count.txt.gz,Hippocampus
GSE114000,GSM3130123,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130123/suppl/GSM3130123_78C2_S11.count.txt.gz,Hippocampus
GSE114000,GSM3130124,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130124/suppl/GSM3130124_78C4_S27.count.txt.gz,Hippocampus
GSE114000,GSM3130125,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130125/suppl/GSM3130125_78C5_S35.count.txt.gz,Hippocampus
GSE114000,GSM3130126,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130126/suppl/GSM3130126_78C6_S43.count.txt.gz,Hippocampus
GSE114000,GSM3130127,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130127/suppl/GSM3130127_78C7_S51.count.txt.gz,Hippocampus
GSE114000,GSM3130128,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130128/suppl/GSM3130128_78C8_S59.count.txt.gz,Hippocampus
GSE114000,GSM3130129,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130129/suppl/GSM3130129_78C9_S67.count.txt.gz,Hippocampus
GSE114000,GSM3130130,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130130/suppl/GSM3130130_78D10_S76.count.txt.gz,Hippocampus
GSE114000,GSM3130131,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130131/suppl/GSM3130131_78D1_S4.count.txt.gz,Hippocampus
GSE114000,GSM3130132,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130132/suppl/GSM3130132_78D2_S12.count.txt.gz,Hippocampus
GSE114000,GSM3130133,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130133/suppl/GSM3130133_78D3_S20.count.txt.gz,Hippocampus
GSE114000,GSM3130134,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130134/suppl/GSM3130134_78D4_S28.count.txt.gz,Hippocampus
GSE114000,GSM3130135,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130135/suppl/GSM3130135_78D5_S36.count.txt.gz,Hippocampus
GSE114000,GSM3130136,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130136/suppl/GSM3130136_78D7_S52.count.txt.gz,Hippocampus
GSE114000,GSM3130137,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130137/suppl/GSM3130137_78D8_S60.count.txt.gz,Hippocampus
GSE114000,GSM3130138,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130138/suppl/GSM3130138_78D9_S68.count.txt.gz,Hippocampus
GSE114000,GSM3130139,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130139/suppl/GSM3130139_78E10_S77.count.txt.gz,Hippocampus
GSE114000,GSM3130140,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130140/suppl/GSM3130140_78E11_S85.count.txt.gz,Hippocampus
GSE114000,GSM3130141,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130141/suppl/GSM3130141_78E1_S5.count.txt.gz,Hippocampus
GSE114000,GSM3130142,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130142/suppl/GSM3130142_78E3_S21.count.txt.gz,Hippocampus
GSE114000,GSM3130143,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130143/suppl/GSM3130143_78E4_S29.count.txt.gz,Hippocampus
GSE114000,GSM3130144,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130144/suppl/GSM3130144_78E5_S37.count.txt.gz,Hippocampus
GSE114000,GSM3130145,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130145/suppl/GSM3130145_78E6_S45.count.txt.gz,Hippocampus
GSE114000,GSM3130146,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130146/suppl/GSM3130146_78E7_S53.count.txt.gz,Hippocampus
GSE114000,GSM3130147,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130147/suppl/GSM3130147_78E8_S61.count.txt.gz,Hippocampus
GSE114000,GSM3130148,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130148/suppl/GSM3130148_78E9_S69.count.txt.gz,Hippocampus
GSE114000,GSM3130149,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130149/suppl/GSM3130149_78F10_S78.count.txt.gz,Hippocampus
GSE114000,GSM3130150,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130150/suppl/GSM3130150_78F11_S86.count.txt.gz,Hippocampus
GSE114000,GSM3130151,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130151/suppl/GSM3130151_78F1_S6.count.txt.gz,Hippocampus
GSE114000,GSM3130152,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130152/suppl/GSM3130152_78F2_S14.count.txt.gz,Hippocampus
GSE114000,GSM3130153,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130153/suppl/GSM3130153_78F3_S22.count.txt.gz,Hippocampus
GSE114000,GSM3130154,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130154/suppl/GSM3130154_78F4_S30.count.txt.gz,Hippocampus
GSE114000,GSM3130155,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130155/suppl/GSM3130155_78F5_S38.count.txt.gz,Hippocampus
GSE114000,GSM3130156,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130156/suppl/GSM3130156_78F7_S54.count.txt.gz,Hippocampus
GSE114000,GSM3130157,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130157/suppl/GSM3130157_78F8_S62.count.txt.gz,Hippocampus
GSE114000,GSM3130158,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130158/suppl/GSM3130158_78F9_S70.count.txt.gz,Hippocampus
GSE114000,GSM3130159,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130159/suppl/GSM3130159_78G1_S7.count.txt.gz,Hippocampus
GSE114000,GSM3130160,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130160/suppl/GSM3130160_78G2_S15.count.txt.gz,Hippocampus
GSE114000,GSM3130161,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130161/suppl/GSM3130161_78G4_S31.count.txt.gz,Hippocampus
GSE114000,GSM3130162,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130162/suppl/GSM3130162_78G7_S55.count.txt.gz,Hippocampus
GSE114000,GSM3130163,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130163/suppl/GSM3130163_78H11_S88.count.txt.gz,Hippocampus
GSE114000,GSM3130164,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130164/suppl/GSM3130164_78H1_S8.count.txt.gz,Hippocampus
GSE114000,GSM3130165,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130165/suppl/GSM3130165_78H3_S24.count.txt.gz,Hippocampus
GSE114000,GSM3130166,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130166/suppl/GSM3130166_78H4_S32.count.txt.gz,Hippocampus
GSE114000,GSM3130167,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130167/suppl/GSM3130167_78H5_S40.count.txt.gz,Hippocampus
GSE114000,GSM3130168,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130168/suppl/GSM3130168_78H6_S48.count.txt.gz,Hippocampus
GSE114000,GSM3130169,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130169/suppl/GSM3130169_78H8_S64.count.txt.gz,Hippocampus
GSE114000,GSM3130170,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130170/suppl/GSM3130170_78H9_S72.count.txt.gz,Hippocampus
GSE114000,GSM3130171,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130171/suppl/GSM3130171_85A10_S169.count.txt.gz,Cortex
GSE114000,GSM3130172,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130172/suppl/GSM3130172_85A11_S177.count.txt.gz,Cortex
GSE114000,GSM3130173,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130173/suppl/GSM3130173_85A2_S105.count.txt.gz,Cortex
GSE114000,GSM3130174,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130174/suppl/GSM3130174_85A3_S113.count.txt.gz,Cortex
GSE114000,GSM3130175,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130175/suppl/GSM3130175_85A4_S121.count.txt.gz,Cortex
GSE114000,GSM3130176,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130176/suppl/GSM3130176_85A5_S129.count.txt.gz,Cortex
GSE114000,GSM3130177,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130177/suppl/GSM3130177_85A7_S145.count.txt.gz,Cortex
GSE114000,GSM3130178,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130178/suppl/GSM3130178_85A8_S153.count.txt.gz,Cortex
GSE114000,GSM3130179,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130179/suppl/GSM3130179_85B10_S170.count.txt.gz,Cortex
GSE114000,GSM3130180,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130180/suppl/GSM3130180_85B11_S178.count.txt.gz,Cortex
GSE114000,GSM3130181,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130181/suppl/GSM3130181_85B12_S186.count.txt.gz,Cortex
GSE114000,GSM3130182,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130182/suppl/GSM3130182_85B1_S98.count.txt.gz,Cortex
GSE114000,GSM3130183,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130183/suppl/GSM3130183_85B3_S114.count.txt.gz,Cortex
GSE114000,GSM3130184,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130184/suppl/GSM3130184_85B5_S130.count.txt.gz,Cortex
GSE114000,GSM3130185,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130185/suppl/GSM3130185_85B6_S138.count.txt.gz,Cortex
GSE114000,GSM3130186,Brain,Mus musculus,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3130nnn/GSM3130186/suppl/GSM3130186_85B7_S146.count.txt.gz,Cortex
