gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,age
GSE129114,GSM3696699,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696700,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696701,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696702,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696703,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696704,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696705,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696706,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696707,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696708,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696709,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696710,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696711,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696712,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696713,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696714,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696715,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696716,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696717,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696718,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696719,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696720,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696721,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696722,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696723,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696724,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696725,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696726,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696727,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696728,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696729,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696730,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696731,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696732,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696733,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696734,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696735,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696736,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696737,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696738,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696739,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696740,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696741,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696742,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696743,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696744,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696745,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696746,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696747,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696748,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696749,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696750,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696751,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696752,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696753,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696754,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696755,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696756,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696757,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696758,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696759,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696760,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696761,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696762,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696763,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696764,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696765,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696766,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696767,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696768,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696769,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696770,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696771,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696772,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696773,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696774,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696775,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696776,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696777,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696778,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696779,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696780,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696781,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696782,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696783,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696784,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696785,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696786,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696787,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696788,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696789,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696790,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696791,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696792,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696793,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696794,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696795,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696796,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696797,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696798,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696799,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696800,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696801,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696802,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696803,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696804,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696805,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696806,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696807,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696808,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696809,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696810,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696811,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696812,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696813,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696814,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696815,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696816,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696817,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696818,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696819,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696820,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696821,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696822,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696823,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696824,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696825,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696826,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696827,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696828,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696829,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696830,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696831,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696832,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696833,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696834,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696835,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696836,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696837,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696838,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696839,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696840,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696841,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696842,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696843,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696844,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696845,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696846,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696847,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696848,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696849,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696850,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696851,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696852,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696853,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696854,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696855,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696856,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696857,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696858,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696859,neural crest-derived cells,Mus musculus,NONE,E10.5
GSE129114,GSM3696860,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696861,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696862,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696863,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696864,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696865,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696866,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696867,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696868,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696869,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696870,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696871,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696872,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696873,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696874,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696875,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696876,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696877,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696878,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696879,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696880,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696881,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696882,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696883,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696884,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696885,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696886,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696887,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696888,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696889,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696890,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696891,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696892,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696893,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696894,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696895,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696896,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696897,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696898,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696899,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696900,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696901,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696902,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696903,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696904,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696905,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696906,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696907,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696908,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696909,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696910,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696911,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696912,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696913,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696914,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696915,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696916,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696917,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696918,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696919,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696920,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696921,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696922,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696923,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696924,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696925,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696926,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696927,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696928,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696929,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696930,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696931,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696932,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696933,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696934,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696935,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696936,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696937,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696938,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696939,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696940,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696941,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696942,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696943,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696944,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696945,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696946,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696947,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696948,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696949,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696950,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696951,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696952,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696953,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696954,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696955,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696956,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696957,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696958,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696959,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696960,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696961,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696962,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696963,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696964,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696965,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696966,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696967,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696968,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696969,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696970,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696971,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696972,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696973,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696974,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696975,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696976,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696977,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696978,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696979,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696980,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696981,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696982,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696983,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696984,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696985,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696986,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696987,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696988,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696989,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696990,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696991,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696992,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696993,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696994,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696995,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696996,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696997,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696998,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3696999,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697000,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697001,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697002,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697003,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697004,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697005,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697006,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697007,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697008,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697009,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697010,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697011,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697012,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697013,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697014,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697015,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697016,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697017,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697018,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697019,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697020,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697021,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697022,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697023,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697024,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697025,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697026,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697027,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697028,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697029,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697030,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697031,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697032,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697033,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697034,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697035,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697036,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697037,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697038,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697039,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697040,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697041,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697042,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697043,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697044,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697045,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697046,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697047,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697048,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697049,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697050,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697051,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697052,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697053,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697054,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697055,neural crest and neural tube,Mus musculus,NONE,E9.5
GSE129114,GSM3697056,neural crest and neural tube,Mus musculus,NONE,E9.5
