gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue
GSE95315,GSM2504506,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504507,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504508,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504509,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504510,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504511,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504512,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504513,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504514,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504515,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504516,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504517,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504518,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504519,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504520,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504521,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504522,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504523,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504524,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504525,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504526,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504527,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504528,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504529,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504530,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504531,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504532,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504533,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504534,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504535,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504536,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504537,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504538,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504539,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504540,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504541,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504542,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504543,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504544,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504545,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504546,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504547,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504548,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504549,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504550,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504551,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504552,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504553,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504554,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504555,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504556,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504557,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504558,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504559,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504560,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504561,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504562,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504563,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504564,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504565,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504566,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504567,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504568,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504569,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504570,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504571,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504572,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504573,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504574,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504575,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504576,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504577,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504578,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504579,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504580,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504581,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504582,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504583,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504584,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504585,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504586,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504587,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504588,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504589,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504590,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504591,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504592,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504593,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504594,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504595,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504596,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504597,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504598,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504599,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504600,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504601,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504602,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504603,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504604,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504605,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504606,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504607,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504608,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504609,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504610,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504611,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504612,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504613,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504614,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504615,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504616,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504617,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504618,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504619,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504620,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504621,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504622,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504623,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504624,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504625,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504626,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504627,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504628,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504629,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504630,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504631,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504632,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504633,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504634,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504635,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504636,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504637,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504638,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504639,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504640,"dentate gyrus, postnatal day 12",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504641,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504642,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504643,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504644,"dentate gyrus, postnatal day 35",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504645,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504646,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504647,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504648,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504649,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504650,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504651,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504652,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504653,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504654,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504655,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504656,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504657,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504658,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504659,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504660,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504661,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504662,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504663,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504664,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504665,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504666,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504667,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504668,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504669,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504670,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504671,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504672,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504673,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504674,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504675,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504676,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504677,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504678,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504679,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504680,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504681,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504682,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504683,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504684,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504685,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504686,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504687,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504688,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504689,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504690,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504691,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504692,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504693,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504694,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504695,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504696,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504697,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504698,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504699,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504700,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504701,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504702,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504703,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504704,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504705,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504706,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504707,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504708,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504709,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504710,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504711,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504712,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504713,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504714,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504715,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504716,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504717,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504718,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504719,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504720,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504721,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504722,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504723,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504724,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504725,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504726,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504727,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504728,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504729,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504730,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504731,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504732,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504733,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504734,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504735,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504736,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504737,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504738,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504739,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504740,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504741,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504742,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504743,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504744,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504745,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504746,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504747,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504748,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504749,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504750,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504751,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504752,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504753,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504754,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504755,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504756,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504757,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504758,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504759,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504760,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504761,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504762,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504763,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504764,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504765,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504766,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504767,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504768,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504769,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504770,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504771,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504772,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504773,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504774,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504775,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504776,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504777,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504778,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504779,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504780,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504781,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504782,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504783,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504784,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504785,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504786,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504787,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504788,"dentate gyrus, postnatal day 24",Mus musculus,NONE,dentate gyrus
GSE95315,GSM2504789,"dentate gyrus, postnatal day 16",Mus musculus,NONE,dentate gyrus
