gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE123025,GSM3492065,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492066,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492067,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492068,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492069,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492070,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492071,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492072,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492073,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492074,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492075,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492076,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492077,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492078,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492079,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492080,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492081,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492082,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492083,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492084,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492085,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492086,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492087,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492088,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492089,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492090,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492091,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492092,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492093,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492094,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492095,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492096,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492097,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492098,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492099,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492100,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492101,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492102,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492103,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492104,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492105,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492106,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492107,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492108,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492109,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492110,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492111,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492112,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492113,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492114,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492115,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492116,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492117,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492118,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492119,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492120,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492121,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492122,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492123,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492124,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492125,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492126,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492127,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492128,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492129,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492130,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492131,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492132,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492133,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492134,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492135,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492136,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492137,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492138,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492139,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492140,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492141,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492142,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492143,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492144,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492145,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492146,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492147,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492148,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492149,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492150,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492151,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492152,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492153,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492154,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492155,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492156,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492157,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492158,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492159,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492160,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492161,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492162,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492163,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492164,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492165,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492166,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492167,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492168,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492169,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492170,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492171,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492172,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492173,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492174,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492175,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492176,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492177,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492178,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492179,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492180,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492181,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492182,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492183,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492184,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492185,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492186,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492187,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492188,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492189,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492190,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492191,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492192,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492193,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492194,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492195,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492196,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492197,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492198,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492199,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492200,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492201,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492202,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492203,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492204,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492205,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492206,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492207,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492208,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492209,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492210,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492211,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492212,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492213,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492214,Brain myeloid cell,Mus musculus,NONE,HIP,P7
GSE123025,GSM3492215,Brain myeloid cell,Mus musculus,NONE,Brain,E14.5
GSE123025,GSM3492216,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492217,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492218,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492219,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492220,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492221,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492222,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492223,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492224,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492225,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492226,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492227,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492228,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492229,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492230,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492231,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492232,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492233,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492234,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492235,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492236,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492237,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492238,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492239,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492240,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492241,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492242,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492243,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492244,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492245,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492246,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492247,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492248,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492249,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492250,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492251,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492252,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492253,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492254,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492255,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492256,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492257,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492258,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492259,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492260,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492261,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492262,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492263,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492264,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492265,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492266,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492267,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492268,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492269,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492270,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492271,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492272,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492273,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492274,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492275,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492276,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492277,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492278,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492279,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492280,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492281,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492282,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492283,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492284,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492285,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492286,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492287,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492288,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492289,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492290,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492291,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492292,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492293,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492294,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492295,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492296,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492297,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492298,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492299,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492300,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492301,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492302,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492303,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492304,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492305,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492306,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492307,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492308,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492309,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492310,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492311,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492312,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492313,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492314,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492315,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492316,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492317,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492318,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492319,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492320,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492321,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492322,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492323,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492324,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492325,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492326,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492327,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492328,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492329,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492330,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492331,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492332,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492333,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492334,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492335,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492336,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492337,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492338,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492339,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492340,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492341,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492342,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492343,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492344,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492345,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492346,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492347,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492348,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492349,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492350,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492351,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492352,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492353,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492354,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492355,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492356,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492357,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492358,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492359,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492360,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492361,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492362,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492363,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492364,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492365,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492366,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492367,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492368,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492369,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492370,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492371,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492372,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492373,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492374,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492375,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492376,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492377,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492378,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492379,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492380,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492381,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492382,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492383,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492384,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492385,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492386,Brain myeloid cell,Mus musculus,NONE,CTX,P7
GSE123025,GSM3492387,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492388,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492389,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492390,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492391,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492392,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492393,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492394,Brain myeloid cell,Mus musculus,NONE,CB,P7
GSE123025,GSM3492395,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492396,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492397,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492398,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492399,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492400,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492401,Brain myeloid cell,Mus musculus,NONE,STR,P7
GSE123025,GSM3492402,Brain myeloid cell,Mus musculus,NONE,OB,P7
GSE123025,GSM3492403,Brain myeloid cell,Mus musculus,NONE,OB,P7
